isoo,wH_data,wL_data,w_data,GDPc_data,Hn_data,WR_data,Hr_data,mH_data,mL_data,GNIc_data,RemGDP_data,wap_data,exp_prim_data,exp_seco_data,exp_tert_data,cs_h_data,RemiT_data,GovExp_data,EduExp_data,GovCons_data,c_low,c_high
CAF,6025.364766316578,1296.614136723026,1341.849581687275,535.7387952739783,.01266089,4.646999130785873,.0095660457714043,.2506116158113651,.0050576475749874,535.7387952739783,0,.554591674804688,.0410032,.1542199,.899605,.1334614008665085,0,.18574804101244,.0111760997772217,.0763618270005339,1.0538249,.899605
CAN,32401.45276514857,25941.92257946797,29198.42358565763,25267.18453617559,.49786131,1.248999670933914,.504138987291773,.0426408904484314,.0397603875956737,25267.18453617559,.0007952600661615,.6937245178222661,.1756737,.3474666218892022,.4468562,.1728788465261459,1235392027.919412,.438155,.0536992979049683,.2152604096789002,.6301445,.4468562
CHE,41436.22607892818,23718.50942611433,27838.71139628569,25104.20074074856,.21712748,1.746999583089587,.2325470065307208,.1029004104763212,.0576195988050261,25104.20074074856,.0040819896326762,.6803807067871089,.2189051,.262857,.3923296,.0744847357273102,2417327497.355122,.341712,.0492605018615723,.1160209821529262,.6551866,.3923296
CHL,49556.56501603365,18849.97212005347,23059.7143834261,13185.12215874559,.13711457,2.628999379967947,.1370957135372623,.049705050438515,.0181368002471258,13185.12215874559,.0001280485037235,.686777725219727,.1457257,.1521726,.160562,.1438902020454407,64302599.85575074,.251489,.0416208982467651,.1210874085315974,.3127346,.160562
CHN,15932.92438006477,10537.65069178189,10975.12284122494,6724.779700268572,.08246073,1.511999671092775,.0810843294925188,.0200735471248327,.0019444274858713,6724.779700268572,.0018807627503559,.735073776245117,.1113945375,.2203282770388229,.8911563,.1500429660081863,52273129306.40001,.2313,.019123121,.1458702057798118,1.0166133,.8909999999999999
CIV,11798.77023900423,2470.42969562707,2825.171110193746,1095.066196052826,.04230505,4.775999195560733,.0380283516577374,.1145037690108937,.0105211775722516,1095.066196052826,.0114030066047424,.550801773071289,.1551095,.3067925021669334,1.4409475,.1183293983340263,330819170.4807529,.22002464947378,.0455346012115479,.1217758808859234,1.7127066,1.4409475
CMR,15029.92629999731,3146.970025570331,3502.250590285992,1211.737774270873,.03751715,4.775999192198664,.0298983314009371,.2168616575470669,.0095201892520871,1211.737774270873,.0068586284774014,.533418464660645,.0592604,.2614003,.2499223,.1324923932552338,178540702.795752,.18557091001806,.0299365997314453,.1138964161838283,.5113226,.2499223
COG,8559.487733272543,1792.187875950012,2123.376781309496,2159.021359740436,.05141324,4.775999128291884,.0489395936846395,.0608244128534718,.0107809929839094,2159.021359740436,.0017800987034647,.54367847442627,.1168812,.2311803971018782,.8805028,.1052847132086754,43836210.74130118,.21437429516712,.0622078990936279,.105717695005542,1.0455802,.8805028
COL,35718.50590036297,7775.035784436039,12458.16538275114,6329.608566223841,.17077024,4.593998907614521,.1675929860853559,.0536973720468452,.0320626534559733,6329.608566223841,.0188582590988104,.6562306976318359,.1546718,.150084,.2890539,.1278287917375565,4220510134.324722,.274675,.0483382987976074,.137602470315774,.4391379,.2890539
COM,5897.725306005209,1234.867298246293,1414.107650039376,549.349185200369,.0488417,4.775999262739334,.038440019296069,.2883453148049677,.085886620267919,549.349185200369,.1699594668240729,.548833885192871,.1614708,.3193745757603272,.3253333,.1248029246926308,101472492.3308815,.22147754016986,.0442264986038208,.1113884379442464,.3982258,.3253333
CPV,22214.96678777549,5776.123547595779,6237.949527945456,2735.375809722762,.04892548,3.845999242350369,.028093581379308,.6262432331571384,.3348387263753854,2735.375809722762,.0993820574500841,.624317817687988,.1548596,.1401267,.4262926,.1906002461910248,155088233.1941482,.38794489137828,.0556728982925415,.1842871581562529,.5766139,.4262926
CRI,30468.56936083801,11441.44741384461,14383.72142213233,8032.411820781696,.15876711,2.662999554057278,.1546357886644356,.056039431098384,.0260604704934387,8032.411820781696,.0185672664433319,.685843658447266,.2444369,.2313217,.3582923,.1640752702951431,546222376.5220147,.193884,.0663444995880127,.1675916331489838,.5326301999999999,.3013085
CUB,13749.02344172232,4601.414467338986,5476.119620546748,3763.655462184874,.12126376,2.987999350919898,.0956211787864191,.3106272397040126,.1002478321787702,3763.655462184874,0,.702497177124023,.4906773,.5185674,.3878069,.3475935828877005,0,.6461133333333333,.128373098373413,.3475935828877005,.9063743,.3878069
CYP,37702.01422906884,16975.24684650841,23186.36403672584,15973.7974472228,.30871664,2.220999468813242,.2996664687539983,.1766210754118218,.140649265463737,15973.7974472228,.0193153384119511,.7066355133056641,.3088,.3687530000000001,.5144913,.1760932952165604,749075085.9231932,.46167678775588,.06542799949646,.1851985994417097,.7151389000000001,.3463859
CZE,17127.80701428108,15197.70272598641,15476.79010679383,12867.93320086634,.14839933,1.126999739572113,.1445970471647463,.0714022106709416,.0270012131136548,12867.93320086634,.0075076964789885,.70429443359375,.1486288,.2326577,.2427003,.2535295486450195,1272605095.832402,.4373610854136,.0406445980072021,.2053370132260755,.4520111,.2193534
DEU,30166.25128610587,23585.81468091252,25305.63104645614,20801.43744384758,.27659116,1.278999758720174,.2613529266715098,.0658968860644397,.0388953580054196,20801.43744384758,.0031552741323756,.6578114318847661,.1766182,.2388146,.3953355,.1703197062015533,13216289464.96438,.478743,.0494367980957031,.1956321166744658,.6341501,.3953355
DJI,10218.24921346552,2563.535067212631,2733.679066149893,1254.392844232065,.02878308,3.985999389731762,.0222273484922426,.24025893566035,.0095402011531189,1254.392844232065,.0319462699169807,.621660232543945,.2311144,.3106575,1.9301456,.280213326215744,32212287.79941593,.35966285593052,.0449022006988525,.1967158880477205,2.2408031,1.9301456
DNK,47606.32911396325,32341.26346377861,35792.61668219401,24620.56880538908,.22849732,1.471999669007401,.2260948820992237,.0818758409667168,.0285168987319258,24620.56880538908,.0034397307005778,.6537535095214839,.2788253,.3250974,.5395163000000001,.2215410470962524,1065673758.299846,.58467,.0855955028533936,.27365847979969,.8646137,.5395163000000001
DOM,16144.71992241247,7439.964300752988,8650.457869203869,4464.079099610813,.14617733,2.169999649162092,.1390611777128915,.1843392841054468,.1354536565243594,4464.079099610813,.0760776060633757,.628222160339355,.0705473,.0631194,.6278125017015507,.1330849826335907,3882000000,.161151,.0204678988456726,.0992711136515116,.3155976,.2524782
DZA,19428.1529543488,5119.40877389739,6604.383942609094,3520.378005481783,.1115243,3.794999347074643,.1037809572932665,.1336869915713825,.0609358035170952,3520.378005481783,.0011330390186266,.681469955444336,.1147531,.1785554,1.021207484751482,.3252448737621307,173655986.7061127,.36893021092271,.0433701992034912,.1722675193325443,.3693213,.1907659
ECU,15830.2215238469,6309.375938624437,7947.401815779795,3987.111606520831,.17292256,2.50899957108883,.1720462602290051,.0936961669301306,.0881148703168576,3987.111606520831,.0503588116788309,.62879077911377,.1036507,.0426581,.9224053262154174,.1189612671732903,2717383735.560219,.37203,.0450743007659912,.1319965287509733,.4753632,.4327051
EGY,20414.23658807775,6598.009020304614,8339.183000058272,3725.001825585356,.1302439,3.093999496705035,.1260238347416201,.0422766842056154,.005403634953194,3725.001825585356,.0532884434843189,.629938430786133,0,0,0,.142359659075737,12371480000,.3342579893916799,.0376082992553711,.1116360019890602,.3287355,.1907659
ERI,5869.57212631471,1272.122515957743,1374.373296467539,867.0041899504791,.03078509,4.613999086318887,.0222407615473259,.3040876502701174,.0282441608967321,867.0041899504791,0,.5486073303222659,.0526822,.1042006063952164,5.9234362,.318062662651194,0,.34625722521796,.0212700009346008,.318062662651194,6.1261619,5.9234362
ESP,31491.50592394586,20317.10569598907,22447.29394852944,19706.25558719135,.1860684200000001,1.549999610927003,.1906311040489621,.0295808722699548,.0154563187250972,19706.25558719135,.001072622296563,.679689865112305,.210723,.2605485,.2799309,.1826396286487579,9286783514.200001,.456222,.0485608005523682,.2063290230621725,.5404793999999999,.2799309
EST,37149.71395342059,20344.86460421563,25638.62937094479,19950.97908007387,.31173951,1.825999566776318,.3150141162663626,.0658577630702757,.0516760469429429,19950.97908007387,.0186479159860959,.6711858367919921,.2479584,.3097741,.2318904,.2607986629009247,402558159.0751762,.4465820700608301,.0547338008880615,.2006620010724932,.5416645,.2318904
ETH,10919.88858411217,2286.409199745204,2500.941511271394,867.0041899504791,.02713562,4.775999232914685,.024848882122155,.0918479258153604,.0059434472141784,867.0041899504791,.0133371280720822,.5226609802246091,.0798136,.2279132,2.9154039,.1170240417122841,449428531.6427429,.18628255847929,.0449659013748169,.1031824606725365,3.1433171,2.9154039
FIN,47374.6613379088,25212.70537404628,33749.50506720106,24343.58631843011,.38512304,1.878999521672745,.3852006432588786,.0458361733690261,.0675220760128705,24343.58631843011,.0032903651603762,.663605575561523,.2012141,.348965,.3680425000000001,.2075639069080353,867392420.8531044,.551109,.0650444984436035,.2368623865889244,.7170075,.3680425000000001
FJI,17076.09436102659,4664.326019408017,6200.593561650802,2970.696049348911,.19052604,3.660999314793574,.1237750737815049,.5237767261475267,.2065044703487547,2970.696049348911,.055296797144611,.6613480377197269,.1578444,.1611045,.6267258,.1506302058696747,168906039.0430403,.26973054618465,.0449847984313965,.1497721422351406,.7878303,.6267258
FRA,41032.74214278909,26575.61567524353,29864.73749859064,22223.01664116894,.23264465,1.543999681671085,.2275086844353734,.0545241880682471,.0186860864938553,22223.01664116894,.0070609042602002,.648432312011719,.1815487,.2838317,.3730938,.2085080742835999,21051594320.77805,.566271,.0555127621,.2398925669414305,.6569255000000001,.3730938
FSM,30659.5193122463,8358.649323053862,11437.27510691131,4545.164955503835,.14817702,3.667999233761936,.1380495821620156,.3255371531353012,.2674509259692041,4545.164955503835,.0621861326968728,.592545776367188,0,0,0,0,18911900,.6403866666666667,.12407919883728,.1861909351,.4887147500000001,.32761025
GAB,24737.77884225051,7689.705802838757,8446.577149841674,3811.332640567708,.05419933,3.216999385479511,.044396298939662,.1983039558703436,.01113934530629,3811.332640567708,.0011659042678782,.560402069091797,.0471526,.0932635598572398,.4196190607965511,.1900907903909683,23461590.65267057,.22804361246527,.0307808995246887,.1348694438320757,.4094098,.2567837
GBR,39546.28742910671,23808.72732306908,28073.7798504224,23742.46996156072,.2555125600000001,1.660999636498376,.2710110397428794,.1129664911170258,.0492238160526952,23742.46996156072,.002160384689921,.658507614135742,.2433356,.3119587,.31421,.1962287425994873,5246641383.890071,.505627,.0570323991775513,.2165853999589245,.5484150999999999,.2364564
GEO,10706.7598831687,4773.411439218366,7679.907459442435,5984.010247814598,.4834938300000001,2.242999586250187,.4898576322763483,.0380179436980908,.0622136473195864,5984.010247814598,.0903958616925908,.684844665527344,.1299487,.136017,.1022415,.190485417842865,1335593274.836,.3306021105223,.0322237992286682,.1527110752648752,.2382585,.1022415
GHA,13201.73063788976,3762.249287277146,4214.978346468235,1650.35499525122,.05750521,3.508999438855434,.0479612218484554,.1879448073678643,.0164913517944685,1650.35499525122,.0123056260260688,.574982070922852,.116387,.269648,1.5087295,.1113162115216255,933301508.8,.241106,.0554059982299805,.0706949942103097,1.212219,.9490392
GIN,7379.457288734542,1545.112738179586,1689.999427995271,627.6443533575506,.02770893,4.77599925648716,.0248334133440755,.1146519058929004,.0092138887679453,627.6443533575506,.0107525042932212,.5399362945556639,.0696047,.0405917,1.0009901,.1573726385831833,58116000,.29681298063513,.0255118989944458,.1256819879696376,1.0364517,.9563200999999999
GMB,10465.97050062887,2289.14528610092,2606.997025007473,1042.948744543246,.04997104,4.571999236647606,.0388722677282888,.2647243218556738,.0437466368988039,1042.948744543246,.0940813305826518,.515012741088867,.2125962,.1401971,2.2236201,.1106419786810875,91604035.9924504,.24252911247489,.0256322002410889,.1013862681147716,2.3638172,2.2236201
GNB,7044.204128913952,1474.917333437239,1534.443636346047,616.6917911470467,.0176469,4.775999284310871,.0106883170313935,.4245803617655201,.0432261542997755,616.6917911470467,.0509487473477426,.551440658569336,.0474635,.0938784918177174,.422385813128377,.217254176735878,48389309.76402622,.22535045924492,.0186082005500793,.0920091887328633,.4072173,.2567837
GNQ,125023.5400776326,33983.03128928496,38014.66562840464,22048.50606447469,.05632753,3.678999057304615,.0442839609837033,.2537483164355944,.0386818078707657,22048.50606447469,0,.577720565795898,0,0,0,.0950596183538437,0,.41831268721564,.02189821,.1168623339118142,.4094098,.2567837
GRC,24265.66804866122,17028.54324159282,18362.0053074498,16361.84002411307,.1850031100000001,1.424999643503942,.1842530150308604,.0701017331119665,.0606434078576488,16361.84002411307,.0058853860142167,.664959030151367,.2020131,.2066077,.2431325,.2276984304189682,1615129937.597497,.502437,.0401821,.2220415816742526,.4783591,.2431325
GRD,29372.64666451046,8677.297703904449,10959.77290039261,5410.208164910357,.20202321,3.384999301256415,.1102892829124501,.7096203612157822,.4069481330375586,5410.208164910357,.0374205486442261,.652435607910156,.0892051,.0979725,.793851458461727,.2058047503232956,28644237.55555556,.305,.0323129,.162,.1609164,.0519902
GTM,53242.06744901253,9605.281651003987,11785.08375786772,4460.621442854946,.0528908,5.542999089823403,.0499533150070648,.1539868587476648,.1014591574039827,4460.621442854946,.1110054663984281,.5405972290039059,.0858592,.0561372,.1991692,.108375608921051,4430151620.000001,.1317733333333333,.0280306005477905,.1047586427482498,.2553064,.1991692
GUY,18490.7041044535,4371.325656421554,5692.928587727643,2676.873732937463,.2096496200000001,4.229999217123146,.0936020616042276,.7697174986971052,.4084807998520289,2676.873732937463,.1640268884881991,.5919063949584961,.0798486,.1130234,.2546028,.2438525408506393,357045134.3967772,.2753766666666667,.0363855004310608,.2691404899528728,.2948480999999999,.1818247
HND,29273.65852020624,4745.28503876903,6049.003478945152,2323.110399646461,.0623174,6.168998970776283,.0531514428040963,.2476000207652702,.1092256418659081,2323.110399646461,.1876472354050265,.589012832641602,.1993053,.3942077801948386,.4356348,.1348083764314651,2729510482.542494,.277445,.0587492990493774,.1792643157381234,.6390536,.4356348
HRV,26405.90247088854,8327.312502434608,10806.52052282876,8903.621762053708,.13932345,3.170999342605241,.1371350323626024,.1410412111208698,.1251149383245031,8903.621762053708,.0317261580623749,.671640090942383,.031978775,.0632511122689672,.2558302,.2345559448003769,2333984517.713398,.43312947258544,.0424204015731812,.2060600292058695,.4946597,.2224972
