"HumCap","TecExt","DiaExt","FisExt","MktExt","RemEff","NatEff","HumCap2","TecExt2","DiaExt2","FisExt2","MktExt2","RemEff2","NatEff2","NIR6_NSb","NIR7_NSb","ynoselec_b","ywd"
"-0.00726585648","-0.00420968848","0.0124762074","0.00695346568","8.73953675e-07","-0.000320514856","0.147403839","-0.00726585648","-0.00413125114","0.0126210407","8.92099603e-07","8.73953675e-07","0.0419873059","0.147403839","0.00763448723","0.155038326","6472.71319","6522.12908"
"-0.00340225736","-0.000531550718","0.00228311101","0.00118449987","3.80868983e-06","1.31710682e-06","0.0136998061","-0.00340225736","-0.000529289279","0.0022921278","2.64017606e-06","3.80868983e-06","0.00283321837","0.0136998061","-0.000461071405","0.0132387347","10369.7639","10364.9826"
"-0.029279245","-0.0102109823","0.0441373489","0.025383454","0.00560655009","-0.00108533407","0.378663002","-0.029279245","-0.00964048497","0.045952004","0.00619620094","0.00560655009","0.0374961136","0.378663002","0.0345517917","0.413214794","17693.5979","18308.3903"
"0.00218162656","0.000881307142","0.00759971968","-0.00156969625","6.30340424e-05","0","-0.0020683754","0.00218162656","0.000885323041","0.00757651332","1.97359033e-05","6.30340424e-05","0","-0.0020683754","0.00915599117","0.00708761578","37741.5932","38087.1767"
"0.0123727696","0.00296418276","0.00443683526","-0.00840771784","1.50177241e-05","-4.51075627e-05","0.0720486328","0.0123727696","0.0030808068","0.00436981561","8.30280869e-06","1.50177241e-05","0.00398442834","0.0720486328","0.0113359799","0.0833846127","6214.79366","6285.24549"
"-0.00211722026","-0.000550607189","0.00115585941","0.00158379986","4.48234964e-06","-2.31071802e-07","0.055482083","-0.00211722026","-0.000546503754","0.00115895129","5.56638415e-06","4.48234964e-06","0.00322722611","0.055482083","7.60830974e-05","0.0555581661","2741.99364","2742.20226"
"0.0149027347","0.0222057279","0.00260856723","-0.0488235354","0.000101094598","0","0.189644532","0.0149027347","0.0239804341","0.00251523088","1.39571668e-05","0.000101094598","0","0.189644532","-0.00900541093","0.180639122","1292.56098","1280.91977"
"0.0266549172","0.0328477336","0.0117606186","-0.0361453029","2.2563937e-07","-0.00048378964","0.0448630651","0.0266549172","0.0350103043","0.0111001313","-4.4394719e-05","2.2563937e-07","0.00213676223","0.0448630651","0.0346344024","0.0794974675","24361.6205","25205.3708"
"0.0316513039","0.017548877","0.0174519111","-0.0270691851","4.12256053e-05","-0.00392431176","0.0186268113","0.0316513039","0.0186888873","0.016633538","2.05573429e-05","4.12256053e-05","0.0175263026","0.0186268113","0.0356998207","0.054326632","24500.4856","25375.1847"
"0.00511953141","0.0018213746","0.00655117709","-0.0032694382","1.26346123e-05","-8.40939239e-06","0.0141572696","0.00511953141","0.00183837788","0.00650601943","5.89565187e-06","1.26346123e-05","0.000323025091","0.0141572696","0.0102268701","0.0243841397","20738.5452","20950.6383"
"0.00144550876","0.00239168666","0.00108683414","-0.00390885683","2.54259427e-06","-6.27918444e-06","0.0113161571","0.00144550876","0.00240975231","0.00108267969","5.92457916e-07","2.54259427e-06","0.00622383249","0.0113161571","0.00101143614","0.0123275933","10310.627","10321.0556"
"0.0174451481","0.00485455894","0.00455953467","-0.0148442218","4.99973236e-05","-0.000194742512","0.184281028","0.0174451481","0.00518829438","0.00446007628","2.71218535e-05","4.99973236e-05","0.0164752912","0.184281028","0.0118702747","0.196151302","2564.39954","2594.84119"
"0.0250144945","0.00859551886","0.00529090951","-0.0266409775","0.00020012994","-9.66848798e-05","0.192468277","0.0250144945","0.00955229924","0.00511886441","7.18161377e-05","0.00020012994","0.00794892781","0.192468277","0.0123633905","0.204831667","3216.18822","3255.95917"
"0.0110728855","0.00260338486","0.0040739571","-0.00758065993","1.31465367e-05","-5.44195133e-05","0.2423065","0.0110728855","0.00269882502","0.00401899228","9.66289971e-06","1.31465367e-05","0.0053800017","0.2423065","0.0101282945","0.252434795","1885.11596","1904.20922"
"-0.0026787532","-0.000527015411","0.00979884974","0.000867747271","7.23665295e-06","-0.00012159258","0.0824171287","-0.0026787532","-0.000526313226","0.00983036361","4.28685683e-06","7.23665295e-06","0.0165674714","0.0824171287","0.00734647248","0.0897636011","11271.0024","11353.8051"
"0.0518467684","0.0137265076","0.0231551265","-0.0466710031","0.000292727339","-0.00999068244","0.867640556","0.0518467684","0.0167301504","0.0217302058","0.000169973564","0.000292727339","0.311559254","0.867640556","0.0323594443","0.9","1593.84871","1645.43987"
"0.0431979952","0.0250271072","0.0525994751","-0.0678133585","0.00158942164","-0.00681239874","0.852211758","0.0431979952","0.0296729399","0.0492400665","0.00175683354","0.00158942164","0.147458284","0.852211758","0.0477882419","0.9","5577.50126","5844.46455"
"0.000901499116","0.000307165956","0.00864429765","-0.000514785826","1.30541469e-05","-0.000160361003","0.0893151024","0.000901499116","0.000307598117","0.00863386221","1.10376738e-05","1.30541469e-05","0.017472676","0.0893151024","0.00919087004","0.0985059724","12443.3042","12557.6704"
"0.102525812","0.0301472087","0.0299026009","-0.0766861435","0.000760358778","0","0.813350163","0.102525812","0.0380147786","0.0264000293","0.00166041901","0.000760358778","0","0.813350163","0.0866498372","0.9","3578.53002","3888.84502"
"0.00665208425","0.00276110038","0.030268138","-0.00359966082","3.90274271e-05","-0.00179085891","0.100410599","0.00665208425","0.0027762369","0.0299858754","3.82697793e-05","3.90274271e-05","0.0522256337","0.100410599","0.0343298303","0.134740429","19688.5895","20364.5218"
"0.0114776747","0.0287815101","0.00968534598","-0.0452768565","2.75748809e-05","-0.000608828853","0.0351316899","0.0114776747","0.0315215098","0.00931051235","1.3972647e-05","2.75748809e-05","0.0114155378","0.0351316899","0.00408642028","0.0392181101","13617.653","13673.302"
"0.00909958863","0.0117614034","0.01252003","-0.0163574562","1.62492497e-05","-0.00105000893","0.0347095137","0.00909958863","0.0122600186","0.0122641869","9.09097399e-06","1.62492497e-05","0.00990311447","0.0347095137","0.0159898061","0.0506993199","22033.7331","22386.0539"
"0.0226494489","0.0158206999","0.00499594664","-0.0396903536","0.000197762799","-0.000130254235","0.216924382","0.0226494489","0.0174150911","0.00481087169","0.000117469457","0.000197762799","0.035730264","0.216924382","0.00384325041","0.220767633","2421.46907","2430.77722"
"0.0172294832","0.0144690851","0.011337089","-0.021598459","5.62725198e-05","-0.000956714717","0.0200399273","0.0172294832","0.015265528","0.010988761","6.042923e-05","5.62725198e-05","0.0107774397","0.0200399273","0.020536756","0.0405766833","28108.8209","28686.1174"
"0.00360552388","0.00174102975","0.0289195158","-0.00306416183","4.2297246e-05","-0.00281073539","0.647379066","0.00360552388","0.00175544802","0.0287657183","1.18683362e-05","4.2297246e-05","0.099000329","0.647379066","0.0284334694","0.675812536","8612.95751","8857.86414"
"0.0367448857","0.00838533106","0.017707199","-0.0189607965","6.44652012e-05","-7.07602038e-05","0.272472476","0.0367448857","0.00893760107","0.0169425768","3.66391081e-05","6.44652012e-05","0.00161531369","0.272472476","0.0438703242","0.3163428","5614.59491","5860.92488"
"0.00564491067","0.00202334445","0.0207510887","-0.00337703223","5.39082909e-07","-0.00123632864","0.351440052","0.00564491067","0.00204046633","0.020593175","3.15987233e-07","5.39082909e-07","0.0519335262","0.351440052","0.0238065221","0.375246574","7308.78243","7482.77922"
"0.023597557","0.00669458337","0.00320902386","-0.0131140644","1.61691075e-05","-0.000868800441","0.0632304935","0.023597557","0.00696147298","0.00311467373","7.09249808e-06","1.61691075e-05","0.0445120973","0.0632304935","0.0195344685","0.082764962","7852.71981","8006.121"
"0.037723225","0.0195377164","0.0106387039","-0.057491075","0.000335718312","0","0.889255711","0.037723225","0.0231169484","0.0100625148","0.000120265703","0.000335718312","0","0.889255711","0.0107442887","0.9","1137.81515","1150.04427"
"0.00844412322","0.00701288982","0.00541596943","-0.010723488","3.16239135e-06","-0.00146468253","0.0137102206","0.00844412322","0.0072069681","0.005333529","-2.35076717e-06","3.16239135e-06","0.0130557602","0.0137102206","0.00868797434","0.0223981949","19657.8079","19828.595"
"0.0120013867","0.00656091767","0.0146182652","-0.00845946349","4.87110927e-06","-0.00140866415","0.0262424662","0.0120013867","0.00666461673","0.0143518616","-6.87550401e-07","4.87110927e-06","0.0192373365","0.0262424662","0.0233173131","0.0495597793","21666.6352","22171.8454"
"0.015113295","0.00633240305","0.00260185464","-0.0186853695","2.158012e-05","-3.46103321e-05","0.143889273","0.015113295","0.0067744649","0.00254722756","1.12087771e-05","2.158012e-05","0.0064964541","0.143889273","0.00534915292","0.149238426","2291.75022","2304.0094"
"-0.00601034656","-0.00349383629","0.0148424966","0.00397196203","1.25164416e-05","-0.00035910628","-0.00513286908","-0.00601034656","-0.00347495336","0.014984916","1.01172492e-05","1.25164416e-05","0.00836711103","-0.00513286908","0.00896368597","0.00383081689","27971.0175","28221.7441"
"0.179470443","0.0341990771","0.0515560978","-0.0920085016","0.00410828309","-0.0142416008","0.736916201","0.179470443","0.0451458204","0.0424795193","0.00311004666","0.00410828309","0.0895836108","0.736916201","0.163083799","0.9","4966.58006","5779.89011"
"0.016814391","0.0126734341","0.00791044513","-0.0188490689","2.47127581e-05","-0.00282186616","0.0151752817","0.016814391","0.0132772171","0.00768386467","2.83300802e-06","2.47127581e-05","0.0198856364","0.0151752817","0.0157520479","0.0309273296","25534.1595","25936.3848"
"-0.00503530328","-0.00120216067","0.0430272975","0.00247704929","8.61704205e-05","-0.00214866968","0.862795616","-0.00503530328","-0.00119507422","0.0432973633","0.000210336507","8.61704205e-05","0.0578872067","0.862795616","0.0372043836","0.9","8450.12353","8764.53226"
"0.0405143279","0.0203522909","0.00657085638","-0.0506137903","0.000226516018","-7.13207319e-05","0.103911069","0.0405143279","0.0233343847","0.00619385723","8.75669561e-05","0.000226516018","0.00425735324","0.103911069","0.0169788802","0.120889949","7549.96887","7678.18793"
"0.0406016863","0.0233780863","0.017294377","-0.0345685679","9.16456495e-05","-0.000782409511","0.0386440018","0.0406016863","0.0252188206","0.0162544227","4.6674589e-05","9.16456495e-05","0.00484988048","0.0386440018","0.0460148179","0.0846588198","23148.0261","24213.276"
"-0.00804227067","-0.00420738307","0.0130092423","0.00426785917","1.62058289e-05","-0.000310550053","0.106973204","-0.00804227067","-0.00420259472","0.0131705773","6.78152199e-06","1.62058289e-05","0.0658377759","0.106973204","0.00473310351","0.111706307","7328.01742","7362.70225"
"0.0395348011","0.0156090915","0.00792690324","-0.0410043653","0.00019948728","-0.000548902865","0.271130675","0.0395348011","0.0177769451","0.00751262771","0.000127670403","0.00019948728","0.0255095694","0.271130675","0.0217170149","0.29284769","3866.29768","3950.27888"
"0.0182805321","0.00766157492","0.00376718076","-0.0227978131","3.41439751e-05","-6.8018021e-05","0.239429247","0.0182805321","0.00831254712","0.00367192333","1.06987379e-05","3.41439751e-05","0.00993913236","0.239429247","0.00687760058","0.246306848","1560.0324","1570.76204"
"0.0356147846","0.0103318324","0.0147256581","-0.0323501682","0.000329711608","-0.00146220183","0.797084576","0.0356147846","0.011805226","0.0140787855","0.000106141699","0.000329711608","0.0544380863","0.797084576","0.0271896166","0.824274193","2472.51968","2539.76872"
"0.0227042654","0.02855679","0.0137188256","-0.0674208446","0.000457891125","0.000126985004","0.630713058","0.0227042654","0.0320641116","0.0130498752","0.000107665866","0.000457891125","0.0548773472","0.630713058","-0.00185608742","0.62885697","1519.34435","1516.52302"
"-0.0107415086","-0.004368455","0.0130311027","0.010681711","0.000342717108","0","-0.029745863","-0.0107415086","-0.00420895956","0.0132310229","9.80591625e-05","0.000342717108","0","-0.029745863","0.00894556712","-0.0208002959","34633.1251","34943.0443"
"0.00269725546","0.00300177481","0.0157253153","-0.00453739351","1.54418161e-06","-0.00133358448","0.0592971658","0.00269725546","0.0030364153","0.0156362041","-7.39059765e-07","1.54418161e-06","0.0115635317","0.0592971658","0.0155549117","0.0748520775","15837.5657","16083.918"
"-0.0585558806","-0.0174050896","0.0528197805","0.0390501151","0.00857493316","-0.000893258878","0.8764094","-0.0585558806","-0.0157094296","0.0571618501","0.00664265399","0.00857493316","0.0594884598","0.8764094","0.0235905997","0.9","9644.72175","9874.21441"
"-0.00596857633","-0.00113868502","0.0229504466","0.00346012938","1.81836422e-05","-0.00137628359","0.306283038","-0.00596857633","-0.00111761438","0.0231147291","6.63745354e-06","1.81836422e-05","0.0767714178","0.306283038","0.0179452147","0.324228253","11512.2962","11718.8906"
"0.146231041","0.025783251","0.0681042501","-0.0636185639","0.0158730624","-0.0366921237","0.744319083","0.146231041","0.034291297","0.0581087198","0.0156425848","0.0158730624","0.262446798","0.744319083","0.155680917","0.9","4796.43731","5555.19488"
"0.0262039639","0.00401325761","0.0259915508","-0.0133537777","0.000166940452","-0.00629288854","0.863270953","0.0262039639","0.00433363185","0.0252291946","0.000138371315","0.000166940452","0.172115045","0.863270953","0.0367290466","0.9","5818.17082","6031.90236"
"-0.000296784489","-8.30214242e-05","0.0266182305","0.000156475484","4.04737456e-06","-0.00178648664","0.20861303","-0.000296784489","-8.29859309e-05","0.0266283441","2.51286713e-06","4.04737456e-06","0.0725965795","0.20861303","0.0246124608","0.23322549","9743.82045","9983.64082"
"0.0689306653","0.024152966","0.0287890603","-0.0831355266","0.00304069346","-0.00751450969","0.865736651","0.0689306653","0.032316833","0.0263374727","0.00118382247","0.00304069346","0.240674908","0.865736651","0.0342633487","0.9","1785.43517","1846.79674"
"0.012605269","0.0127319036","0.0118430779","-0.02119059","9.78927962e-05","-0.00136123672","0.106974608","0.012605269","0.0133781162","0.0115504228","5.9566593e-05","9.78927962e-05","0.026246616","0.106974608","0.0147263166","0.121700924","9652.44719","9794.6061"
"-0.000869817576","-0.000229217358","0.000756831068","0.000560827088","1.50923324e-06","-1.49467459e-06","0.00742695236","-0.000869817576","-0.000228690211","0.000757663767","4.81088163e-07","1.50923324e-06","0.00688382348","0.00742695236","0.000218637781","0.00764559015","8182.84746","8184.63654"
"0.0148609573","0.0034323054","0.001685554","-0.00819230869","1.23843247e-05","-0.000194950019","0.0518203484","0.0148609573","0.00354472275","0.00165527364","4.7837634e-06","1.23843247e-05","0.0168182757","0.0518203484","0.0116039423","0.0634242908","5735.21431","5801.76623"
"0.015167595","0.00877572335","0.0356532594","-0.0102999768","1.77003413e-05","-0.00153898211","-0.0103895796","0.015167595","0.00889238396","0.0348195635","1.21228109e-06","1.77003413e-05","0.00765020893","-0.0103895796","0.0477753192","0.0373857396","29839.6876","31265.3134"
"-0.00441651653","-0.00105702685","0.00527379479","0.00207894481","5.60782491e-05","-4.79455262e-06","0.0435708286","-0.00441651653","-0.0010502783","0.00530282001","2.43511241e-05","5.60782491e-05","0.00255791098","0.0435708286","0.00193047992","0.0455013085","10888.9693","10909.9914"
"0.0361212825","0.008787945","0.010741135","-0.0166198946","3.8468466e-05","-0.000260002335","0.547203795","0.0361212825","0.00917674251","0.010279491","1.77068775e-05","3.8468466e-05","0.00670619583","0.547203795","0.0388089341","0.586012729","2151.71926","2235.22841"
"0.0238539927","0.00983342581","0.0247830827","-0.0129560836","0.000221875776","-0.00464646791","0.0899116036","0.0238539927","0.0100335","0.0239754129","0.000230719016","0.000221875776","0.0313637493","0.0899116036","0.0410898255","0.131001429","23796.7503","24774.7716"
"0.0496293288","0.0358691058","0.0125605885","-0.0494384204","4.37869927e-05","-0.0140063161","0.0813908349","0.0496293288","0.0397675149","0.0115712636","-4.12968075e-06","4.37869927e-05","0.0549248184","0.0813908349","0.0346580735","0.116048908","21672.767","22423.9363"
"0.00373493891","0.00389348135","0.0119027738","-0.00655231702","1.5072495e-05","-0.000774271351","0.0202189547","0.00373493891","0.00395278629","0.0118126618","8.25911899e-06","1.5072495e-05","0.00854037354","0.0202189547","0.0122196781","0.0324386328","21418.1339","21679.8605"
"0.18306757","0.0318725415","0.0617099561","-0.0700044912","0.00323833904","-0.0468521752","0.73696826","0.18306757","0.0374740003","0.0507925909","0.00414116663","0.00323833904","0.293204694","0.73696826","0.16303174","0.9","6272.85204","7298.84855"
"0.00256913494","0.000861645287","0.00782990807","-0.00125649458","3.4889785e-05","-0.000917840152","0.0795193079","0.00256913494","0.000863843734","0.00780313722","2.16116429e-05","3.4889785e-05","0.101013035","0.0795193079","0.00912124335","0.0886405512","13740.0486","13865.3793"
"0.0029133656","0.00209269976","0.00178903083","-0.00255854232","1.10311481e-06","-7.42894984e-06","0.00730885416","0.0029133656","0.00210376501","0.00178011944","3.18289736e-07","1.10311481e-06","0.000748909455","0.00730885416","0.00423022804","0.0115390822","26923.4065","27037.2988"
"-0.00278608145","-0.000973187059","0.0181431552","0.00140764772","1.59450614e-05","-1.91405947e-05","0.019209078","-0.00278608145","-0.000970659277","0.0182116176","6.14484013e-06","1.59450614e-05","0.00121355039","0.019209078","0.0157883389","0.0349974169","16696.6268","16960.243"
"0.0247493648","0.00865665365","0.00479132046","-0.026653535","0.000197594274","-0.000230592964","0.211716039","0.0247493648","0.00961288807","0.00463643561","0.000131540751","0.000197594274","0.0203826273","0.211716039","0.0115108053","0.223226844","2789.48926","2821.60488"
"0.00882877137","0.00368654616","0.00108863911","-0.00702357909","2.00623138e-06","-0.000645253174","0.048415294","0.00882877137","0.00376332773","0.00107518286","1.45457946e-06","2.00623138e-06","0.108717717","0.048415294","0.0059371306","0.0543524246","3293.57806","3313.1325"
"0.0201749157","0.0125549674","0.010453673","-0.0340268775","0.000224932665","-0.000126081784","0.263074185","0.0201749157","0.0137634126","0.0101223691","4.08648714e-05","0.000224932665","0.0139616225","0.263074185","0.00925552949","0.272329715","5127.85474","5175.32643"
"0.00378556619","0.00146657117","0.00716145628","-0.00239902483","8.78230973e-05","-7.73754966e-07","0.0316212047","0.00378556619","0.00147599673","0.00712403984","4.25268643e-05","8.78230973e-05","7.72689037e-05","0.0316212047","0.0101016182","0.0417228229","19357.0611","19552.6159"
"0.0453837282","0.0118763975","0.0219213942","-0.0365066554","0.000405462373","-0.000373559084","0.857293232","0.0453837282","0.0137914657","0.020734154","9.46935127e-05","0.000405462373","0.00883091147","0.857293232","0.0427067678","0.9","3663.28063","3819.79097"
"-0.00563167349","-0.00157262073","0.0268539381","0.00275651668","0.00055437408","-0.00582998962","0.439065326","-0.00563167349","-0.00156321604","0.0270488057","0.00012867897","0.00055437408","0.351709067","0.439065326","0.017130545","0.456195871","10577.7394","10759.0423"
"0.0239650535","0.0373062878","0.0116708906","-0.0825094217","0.00243701543","0.000871337467","0.906258837","0.0239650535","0.042193152","0.0109970845","0.000587106239","0.00243701543","0.100201503","0.906258837","-0.0062588368","0.9","2147.21954","2133.74761"
"0.0336872753","0.0104211904","0.00812737381","-0.0227885276","4.41058916e-05","0","0.172499085","0.0336872753","0.0112058278","0.0077840321","1.23095628e-05","4.41058916e-05","0","0.172499085","0.0294914178","0.201990503","5120.03293","5271.03662"
"-0.0214348787","-0.00463956362","0.0401042548","0.00855944566","0.000611607708","-0.000608605797","0.627055257","-0.0214348787","-0.00455557163","0.0411779468","0.000346592696","0.000611607708","0.02768825","0.627055257","0.02259226","0.649647517","10569.914","10808.8584"
"-0.0134999365","-0.00294052672","0.010015401","0.00693204417","0.000176736","-2.22118355e-05","0.0869450294","-0.0134999365","-0.00285733509","0.0101828112","3.67832995e-05","0.000176736","0.0458193164","0.0869450294","0.000661506121","0.0876065355","7810.78509","7815.95288"
"0.00209460267","0.000539350922","0.000304358516","-0.00156008072","4.48810777e-07","-0.000244684074","0.0394040747","0.00209460267","0.000543346364","0.000303558955","8.40125061e-07","4.48810777e-07","0.215856959","0.0394040747","0.00113399612","0.0405380708","1367.83989","1369.39101"
"-0.0196422405","-0.0089664199","0.0215381863","0.0099133139","0.000137217835","-0.00014349955","0.0308488015","-0.0196422405","-0.0089119166","0.0221725121","0.000102764694","0.000137217835","0.0531609728","0.0308488015","0.00283655802","0.0336853596","16223.2349","16269.2593"
"0.0326103673","0.0314756561","0.0200821894","-0.0484185856","7.53861256e-05","-0.0285066707","0.00794888073","0.0326103673","0.0353257948","0.0188727123","2.64174536e-05","7.53861256e-05","0.102147092","0.00794888073","0.00731834263","0.0152672234","55102.1269","55505.4135"
"0.0113168317","0.0054527299","0.0172667303","-0.00740945983","9.49030081e-05","-0.0104349736","0.0930883112","0.0113168317","0.00553338352","0.0169819505","5.98488252e-05","9.49030081e-05","0.0687599378","0.0930883112","0.0162867615","0.109375073","17035.2455","17312.7208"
"0.052532678","0.0145242889","0.0270851631","-0.0425988927","0.000437315706","-0.00346097664","0.419866691","0.052532678","0.0170699497","0.0253830526","0.000320292388","0.000437315706","0.0719803226","0.419866691","0.0485195764","0.468386268","6089.25354","6384.83081"
"0.115224491","0.0434804602","0.0240569447","-0.101410967","0.000524020897","-0.0149102319","0.702406168","0.115224491","0.0560220271","0.0207619245","0.000551106743","0.000524020897","0.224414141","0.702406168","0.0669647178","0.769370886","4137.32691","4414.52709"
"0.0235438815","0.0140638362","0.00421773284","-0.0394771138","0.000108348857","-5.55160972e-05","0.214897784","0.0235438815","0.0157161319","0.00406486263","3.19255069e-05","0.000108348857","0.0242130124","0.214897784","0.0024011696","0.217298954","1881.23619","1885.75384"
"-0.000595498708","-0.000371551329","0.00144069787","0.000812308114","1.43477734e-05","-2.09932784e-06","0.00168620525","-0.000595498708","-0.000370760345","0.00144209245","7.79851337e-06","1.43477734e-05","0.00163517312","0.00168620525","0.0012982044","0.00298440964","19428.9959","19454.219"
"0.00632798673","0.00121429997","0.0280842385","-0.00242554188","2.10325825e-05","-0.00108526426","0.333321208","0.00632798673","0.00122258775","0.0278740048","1.44177019e-05","2.10325825e-05","0.0296974992","0.333321208","0.0321367516","0.36545796","13340.7104","13769.4465"
"-0.00108310195","-0.000425287096","0.0308800979","0.000832769908","1.42120043e-05","-0.00159783109","0.618614894","-0.00108310195","-0.000424256054","0.0309267474","7.09439821e-06","1.42120043e-05","0.0558552371","0.618614894","0.0286208597","0.647235753","4745.72848","4881.55724"
"0.00634083824","0.0155346489","0.00465844173","-0.0302887964","8.13425778e-05","0.000137942209","0.115630778","0.00634083824","0.0161037419","0.00455871756","3.40507613e-05","8.13425778e-05","0.0381379751","0.115630778","-0.00353558278","0.112095195","3325.04457","3313.28764"
"0.00112323622","0.000348168149","0.0406816652","-0.000480326023","8.73322712e-05","-0.00205538122","0.160906349","0.00112323622","0.000348627935","0.040621894","9.70122937e-05","8.73322712e-05","0.0518808194","0.160906349","0.0397046946","0.200611044","18009.4279","18724.5492"
