AVG_NIR6_NM,AVG_NIR7_NM,AVG_NIR6_NS,AVG_NIR7_NS,AVG_NIR6_NMp,AVG_NIR7_NMp,AVG_NIR6_NSp,AVG_NIR7_NSp
0.0353849841484348,0.0951230780283592,0.0115120121888156,0.0876369327035264,0.0210977175868013,0.0768802549647707,0.00377090822538717,0.0740267151136367
0.0671763445109581,0.291583539894328,0.00721367771752476,0.258636949793611,0.0284620155403576,0.245550260577709,0.00149156410051178,0.236841732662418
0.0649029060395821,0.162545484816533,0.0170776293735839,0.146957448870364,0.0337979186271879,0.118603388740482,0.00344818100281348,0.116660610879237
0.0150000011279701,0.0534671001089232,0.00455394731810762,0.0521317539648566,0.0103806706173254,0.0501754843527181,0.00146404488386301,0.0496713270608099
0.0243009444054565,0.0346140581924614,0.0180617911246714,0.0374102466370804,0.0221819625775116,0.0327347950457865,0.00964856282162365,0.0286303857659481
