iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"BLR",0.00866796218778125,0.00750416910822779,0.00848136580519083,-0.00195272465967065,0.00931514335437221,-0.00100631803136177,0.037845592958131,0.0455920050199858,0.0689235545384311,0.0361409827448893,0.0388256747065364,0.0406884793167731,0.00179042109639934,0.00155541612972677
"BLZ",-0.03361572040007,-0.00103476204456278,-0.109206448125224,-0.122249757389923,-0.0185759448517139,-0.0573743793162663,0.811499288694911,0.9,0.9,0.847764903862194,0.843145170392045,0.9,-0.0945654064204292,-0.165732191546528
"BOL",0.0414921321230752,0.0108177887018408,0.0441412391480712,-0.00123108326159915,0.044414061147434,-0.0008025493990609,0.147212764081966,0.164541339315071,0.207200769001969,0.152006019659399,0.151328969420457,0.156537477103423,-0.000427859812905764,0.00168824462136245
"BRA",-0.00248857970053789,-0.00214660340812432,-0.0140445236764721,-0.0175449516273634,-0.00208712750858265,-0.00573081074796977,0.00573669345135447,0.00942215530994508,0.00180368002914398,-0.00601058662689488,0.00647441605079621,0.00700201591182634,-0.00531554562418052,-0.0168398458610212
"BRB",-0.080445845679534,0.00371459315318301,-0.137172537570445,-0.12370778135156,-0.0585448344975656,-0.0616271872589461,0.144457735111675,0.314462208384839,0.764554194057497,0.197827221934478,0.184193131795847,0.236761138321192,-0.115363979424739,-0.170074513471418
"BRN",-0.0041950316050917,0.00361936317550141,-0.00941165130117343,-0.013330468513224,-0.00219551149746064,-0.00606483109636425,-0.0151543801533111,-0.00649426012188377,0.00740053248531309,-0.0233479265109797,-0.0117591903965892,-0.0110265059282692,-0.0041950316050917,-0.00941165130117343
"BTN",0.00226154051053091,0.00262036736739959,0.0010205968031458,-0.00505000870183344,0.00347389122477345,-0.0023956998293026,0.0534151090788183,0.0585919661445386,0.0679969471242715,0.050964506633354,0.0556304068147632,0.056363146839132,-0.00168519350161479,-0.00293045165696757
"BWA",-0.00126507359531972,-0.000808089177094523,-0.00923339486727856,-0.012669868907496,-0.000867765225288061,-0.00429538645241699,0.0486836225825345,0.0528488342619947,0.0446814130294962,0.0409768795942339,0.0494065869047126,0.0499192390947227,-0.00448794399505976,-0.012425193036789
"CAF",-0.00554319638428865,0.00442153458399119,-0.0065200471173384,-0.00853703285305029,-0.00290824316878118,-0.00489145575236207,0.165083632487493,0.175196771493012,0.175043284934993,0.162341507489992,0.16906631151524,0.169254687878397,-0.00554319638428865,-0.0065200471173384
"CAN",0.0132342578841411,0.0320623285010025,0.00847380994593129,0.0149775659551311,0.0082422378079358,0.0118254690370701,0.0530384630002838,0.0758242669273405,0.0930534402840664,0.0581941640773201,0.0462206024285504,0.0315307583144867,0.0115464016592767,0.00676848382246885
"CHE",0.0467399588276169,0.0294466793713178,0.0479513865666334,0.0348428283453064,0.0359723238691199,0.0196513135855437,0.0362241753801815,0.0403303746750408,0.111109802247381,0.0434682552941413,0.0187370813257533,0.0210786880736548,0.03271122510691,0.0334810141617925
"CHL",0.00615064618608574,0.00729420059727525,0.00822436308744492,0.00229493255742573,0.00557976952211224,0.0012286645377968,0.0149063676346849,0.0174635645851259,0.0402924808480496,0.0124649435934472,0.013910042606785,0.0151150418691396,0.00583379747792824,0.00790440613878633
