iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"CHE",0.0574142713545914,0.0185812238451943,0.0391329434467418,0.0452573362566674,0.0320391787533847,0.0357471937275971,0.0567440572004473,0.0384201894404489,0.114015619216673,0.064741400308603,0.0209413086094955,0.0225466889860396,0.0439318732145522,0.0252072542604839
"CHL",0.00750417269618732,0.0055374379142587,0.00690134530737744,0.00814464547174388,0.00451316232601232,0.00610754394550951,0.0209299735316238,0.0203327543809941,0.0438224466789031,0.0230064657839347,0.0162264245045415,0.0174790871242919,0.00719780451589746,0.00659184477467743
"CHN",0.0119135654589187,-0.00102288764511848,0.00923843936378135,0.00346848020680904,0.00864668669293166,0.00292630338890367,0.0173138452740773,0.0104544298219722,0.0181526740450434,0.0150491250411307,0.0132755168787411,0.0133493949696237,0.00590590368522087,0.00319678468017604
"CIV",0.0120430056058479,0.00242593880430195,0.0120482911645213,-0.00219875812309652,0.0125007994694105,-0.00162274519390322,0.162825210728997,0.169970163720291,0.181089435470022,0.16580261334829,0.163601283312706,0.164462869837666,-0.00374685587068558,-0.00374814961687834
"CMR",-0.000808333124254565,0.00426223982466636,-0.000852310837952455,-0.00717554308488207,0.000817262413787843,-0.00545117127051807,0.156031225476976,0.169551948866546,0.178948268899446,0.158946607621122,0.158846158622954,0.159537155602884,-0.00845675227797144,-0.00846232290565467
"COG",0.00276514076233071,0.0020055470010418,0.00277473901735527,-0.000403760426141247,0.0028680700929641,-0.000261864822274202,0.229896520404023,0.235508872993349,0.24674049992217,0.233138267131559,0.230068363559724,0.231157956870961,-0.00241611769574886,-0.00241522390951582
"COL",0.00667425456644684,0.00284652439403047,0.00616515114858732,-0.00422115799346001,0.00741421748079375,-0.00281804960997982,0.0719789430817776,0.0862644446861613,0.111611184963993,0.0791221668513773,0.0731857590397253,0.0751177678305199,-0.00920629246892719,-0.00975715297758383
"COM",0.283570697439342,0.00875529142015043,0.288100645492715,-0.000198891666101027,0.285676657627333,-0.000389116433368975,0.9,0.9,0.9,0.9,0.9,0.9,-0.0078033196038642,-0.00891202593947977
"CPV",0.0246554069241635,0.030177650381295,0.0269166221646862,-0.0123532370880529,0.0304115085768062,-0.00943464436328986,0.9,0.9,0.9,0.9,0.9,0.9,-0.106852834848041,-0.105578329546628
"CRI",0.0127296347657822,0.00474544977565072,0.012716722051713,0.00133818531722794,0.0123608506144281,0.00106358231086392,0.0820972710490048,0.0934408097635602,0.116676107846493,0.0900481683511213,0.0813592280262418,0.0838416571662226,-0.00382561717971357,-0.00392552244892632
"CUB",-0.00932016749688608,0.0213137694849083,-0.015731286877615,0.0271462930054123,-0.0209995941260387,0.020838379158412,0.9,0.9,0.9,0.9,0.9,0.9,-0.00932016749688608,-0.015731286877615
"CYP",0.0259770032151803,0.0192599477527613,0.0239819881507671,0.00923428986198996,0.0218842133487531,0.00608614331057099,0.0602753339413663,0.117854842732179,0.251577377849161,0.107556939209077,0.052569971378973,0.0661678322759257,-0.0220759495499855,-0.0249899830759883
