"HumCap_p","TecExt_p","DiaExt_p","FisExt_p","MktExt_p","RemEff_p","NatEff_p","HumCap2_p","TecExt2_p","DiaExt2_p","FisExt2_p","MktExt2_p","RemEff2_p","NatEff2_p","NIR6_NSp","NIR7_NSp","ynoselec_p","ywdp"
"0.00159684015","0.00115403358","0.0102722968","-0.00189075522","1.25786012e-06","-0.000524697618","0.349738824","0.00159684015","0.0011574594","0.0102441165","3.0198702e-07","1.25786012e-06","0.0494637614","0.349738824","0.0106089756","0.360347799","7655.69362","7736.91279"
"0.00515159562","0.00300858549","0.00156882437","-0.00566239063","3.77279174e-05","-0.000166108888","0.0452559449","0.00515159562","0.00304166006","0.0015561261","6.79683071e-06","3.77279174e-05","0.0425864977","0.0452559449","0.00393823388","0.0491941787","8192.48194","8224.74707"
"0.00353747821","0.00360476427","0.00505450844","-0.00974279914","0.000783342728","0","0.896762705","0.00353747821","0.00369301111","0.00501866393","0.000106694296","0.000783342728","0","0.896762705","0.00323729451","0.9","1253.88314","1257.94552"
"0.00819701016","0.0136947081","0.00272152056","-0.0208112391","7.37891315e-06","-0.00130307995","0.013516679","0.00819701016","0.0141312768","0.00266321814","-1.24434234e-06","7.37891315e-06","0.0122931145","0.013516679","0.00250629866","0.0160229777","20861.5429","20913.8286"
"0.0119716197","0.0131329935","0.00732987411","-0.016796276","1.13659216e-05","-0.00115969921","0.02596669","0.0119716197","0.0133672479","0.00715036691","-3.49253984e-07","1.13659216e-05","0.0180101009","0.02596669","0.014489878","0.040456568","23115.0166","23449.9541"
"0.0022974929","0.00193430879","0.00127819002","-0.0055131148","5.03536134e-05","1.95351434e-08","0.133217358","0.0022974929","0.00196413392","0.00127280377","1.07982047e-05","5.03536134e-05","0.00629443916","0.133217358","4.72500576e-05","0.133264608","2364.7593","2364.87104"
"-0.00607152199","-0.00704801773","0.00736666581","0.00794273382","2.92050303e-05","-0.000278613187","-0.00549363317","-0.00607152199","-0.00700608548","0.0074645979","9.49881722e-06","2.92050303e-05","0.0077653842","-0.00549363317","0.00194045175","-0.00355318142","30119.9583","30178.4063"
"0.00569122074","0.00272669918","0.0211957985","-0.00232272582","0.00958599388","-0.00190858157","0.865031595","0.00569122074","0.00275503206","0.0210188633","0.00297553931","0.00958599388","0.0751930767","0.865031595","0.0349684049","0.9","5806.82448","6011.84519"
"0.0162964558","0.0248140343","0.00399222181","-0.0365650069","5.76631021e-05","-0.00244415664","0.0143623584","0.0162964558","0.0261467775","0.00383458033","5.96525041e-06","5.76631021e-05","0.0184784073","0.0143623584","0.00615121149","0.0205135699","27439.9026","27608.701"
"-0.00503530328","-0.00240280295","0.0212599697","0.00462381667","0.000201064314","-0.00093412576","0.882287381","-0.00503530328","-0.00238439355","0.0214192887","0.000198451322","0.000201064314","0.0533433947","0.882287381","0.0177126187","0.9","9129.47297","9291.21237"
"0.00582234262","0.00598895797","0.00312867021","-0.0136643371","0.000528537375","-5.13567919e-06","0.074855961","0.00582234262","0.00616221799","0.00309214792","8.39113239e-05","0.000528537375","0.0040422567","0.074855961","0.00179903541","0.0766549964","7947.61302","7961.91862"
